Vatten_ID,EU_CD,Station,Obspoint_ID,Longitude,Latitude,Date,Time,Institution,Depth,BenthicInvertebratesASPT,BenthicInvertebratesMILA,BenthicInvertebratesBQI
WA13095206,SE662002-152205,Östersjön,Östersjön,,,2008-08-18,,SLU,5,,,1
WA13095206,SE662002-152205,Östersjön,Östersjön,,,2008-09-03,,SLU,0.5,4.95,84.328,
WA13095206,SE662002-152205,Östersjön,Östersjön,,,2009-08-24,,SLU,2,,,3
WA13095206,SE662002-152205,Östersjön,Östersjön,,,2009-08-24,,SLU,5,,,2.933
WA13095206,SE662002-152205,Östersjön,Östersjön,,,2009-09-17,,SLU,0.5,5.318,83.526,
WA13095206,SE662002-152205,Östersjön,Östersjön,,,2010-08-23,,SLU,2,,,3
WA13095206,SE662002-152205,Östersjön,Östersjön,,,2010-08-23,,SLU,5,,,1.667
WA13095206,SE662002-152205,Östersjön,Östersjön,,,2010-09-07,,SLU,0.5,5.958,86.643,
WA87236177,SE666429-146783,Haggen,Haggen,,,2002-02-19,,SLU,8,,,3
WA87236177,SE666429-146783,Haggen,Haggen,,,2002-02-19,,SLU,30,,,3
WA87236177,SE666429-146783,Haggen,Haggen,,,2002-09-04,,SLU,0.5,5.955,90.571,
WA87236177,SE666429-146783,Haggen,Haggen,,,2003-02-20,,SLU,8,,,3
WA87236177,SE666429-146783,Haggen,Haggen,,,2003-02-20,,SLU,32,,,0
WA87236177,SE666429-146783,Haggen,Haggen,,,2003-08-20,,SLU,8,,,3.333
WA87236177,SE666429-146783,Haggen,Haggen,,,2003-08-20,,SLU,30,,,3
WA87236177,SE666429-146783,Haggen,Haggen,,,2003-10-02,,SLU,0.5,6.357,57.22,
WA87236177,SE666429-146783,Haggen,Haggen,,,2004-08-24,,SLU,8,,,3.6
WA87236177,SE666429-146783,Haggen,Haggen,,,2004-08-24,,SLU,30,,,3
WA87236177,SE666429-146783,Haggen,Haggen,,,2004-09-02,,SLU,0.5,5.862,85.043,
WA87236177,SE666429-146783,Haggen,Haggen,,,2005-08-24,,SLU,6,,,4
WA87236177,SE666429-146783,Haggen,Haggen,,,2005-08-24,,SLU,30,,,0
WA87236177,SE666429-146783,Haggen,Haggen,,,2005-09-27,,SLU,0.5,6.19,65.455,
WA87236177,SE666429-146783,Haggen,Haggen,,,2006-08-22,,SLU,8,,,3.5
WA87236177,SE666429-146783,Haggen,Haggen,,,2006-08-22,,SLU,32,,,3
WA87236177,SE666429-146783,Haggen,Haggen,,,2006-09-07,,SLU,0.5,6.053,59.036,
WA87236177,SE666429-146783,Haggen,Haggen,,,2007-08-21,,SLU,8,,,3.5
WA87236177,SE666429-146783,Haggen,Haggen,,,2007-08-21,,SLU,30,,,3.133
WA87236177,SE666429-146783,Haggen,Haggen,,,2007-09-24,,SLU,0.5,5.714,67.043,
WA87236177,SE666429-146783,Haggen,Haggen,,,2008-08-19,,SLU,8,,,3.4
WA87236177,SE666429-146783,Haggen,Haggen,,,2008-08-19,,SLU,31,,,3.222
WA87236177,SE666429-146783,Haggen,Haggen,,,2008-09-03,,SLU,0.5,6.067,78.531,
WA87236177,SE666429-146783,Haggen,Haggen,,,2009-08-25,,SLU,8,,,3
WA87236177,SE666429-146783,Haggen,Haggen,,,2009-08-25,,SLU,31,,,3
WA87236177,SE666429-146783,Haggen,Haggen,,,2009-09-17,,SLU,0.5,6.882,74.235,
WA87236177,SE666429-146783,Haggen,Haggen,,,2010-08-25,,SLU,8,,,2.667
WA87236177,SE666429-146783,Haggen,Haggen,,,2010-08-25,,SLU,32,,,3
WA87236177,SE666429-146783,Haggen,Haggen,,,2010-09-07,,SLU,0.5,5.182,65.807,
WA42838985,SE665078-150205,St. Aspen,St. Aspen,,,2002-02-22,,SLU,4,,,3
WA42838985,SE665078-150205,St. Aspen,St. Aspen,,,2002-02-22,,SLU,14,,,1
WA42838985,SE665078-150205,St. Aspen,St. Aspen,,,2002-09-04,,SLU,0.5,5.714,93.676,
WA42838985,SE665078-150205,St. Aspen,St. Aspen,,,2003-02-24,,SLU,4,,,2.889
WA42838985,SE665078-150205,St. Aspen,St. Aspen,,,2003-02-24,,SLU,16,,,1
WA42838985,SE665078-150205,St. Aspen,St. Aspen,,,2003-08-22,,SLU,4,,,1.5
WA42838985,SE665078-150205,St. Aspen,St. Aspen,,,2003-08-22,,SLU,16,,,2.867
WA42838985,SE665078-150205,St. Aspen,St. Aspen,,,2003-10-02,,SLU,0.5,6.25,68.583,
WA42838985,SE665078-150205,St. Aspen,St. Aspen,,,2004-08-26,,SLU,4,,,2.929
WA42838985,SE665078-150205,St. Aspen,St. Aspen,,,2004-08-26,,SLU,14,,,1.333
WA42838985,SE665078-150205,St. Aspen,St. Aspen,,,2004-09-02,,SLU,0.5,5.923,92.961,
WA42838985,SE665078-150205,St. Aspen,St. Aspen,,,2005-08-23,,SLU,4,,,2.636
WA42838985,SE665078-150205,St. Aspen,St. Aspen,,,2005-08-23,,SLU,16,,,1.5
WA42838985,SE665078-150205,St. Aspen,St. Aspen,,,2005-09-27,,SLU,0.5,5.833,82.866,
WA42838985,SE665078-150205,St. Aspen,St. Aspen,,,2006-08-24,,SLU,4,,,3
WA42838985,SE665078-150205,St. Aspen,St. Aspen,,,2006-08-24,,SLU,11,,,1
WA42838985,SE665078-150205,St. Aspen,St. Aspen,,,2006-09-07,,SLU,0.5,5.864,94.795,
WA42838985,SE665078-150205,St. Aspen,St. Aspen,,,2007-08-23,,SLU,4,,,2.692
WA42838985,SE665078-150205,St. Aspen,St. Aspen,,,2007-08-23,,SLU,17,,,1
WA42838985,SE665078-150205,St. Aspen,St. Aspen,,,2007-09-24,,SLU,0.5,6,94.229,
WA42838985,SE665078-150205,St. Aspen,St. Aspen,,,2008-08-21,,SLU,4,,,2.935
WA42838985,SE665078-150205,St. Aspen,St. Aspen,,,2008-08-21,,SLU,16,,,1
WA42838985,SE665078-150205,St. Aspen,St. Aspen,,,2008-09-03,,SLU,0.5,6.176,73.502,
WA42838985,SE665078-150205,St. Aspen,St. Aspen,,,2009-08-27,,SLU,4,,,3
WA42838985,SE665078-150205,St. Aspen,St. Aspen,,,2009-08-27,,SLU,16,,,1
WA42838985,SE665078-150205,St. Aspen,St. Aspen,,,2009-09-17,,SLU,0.5,5.95,95.091,
WA42838985,SE665078-150205,St. Aspen,St. Aspen,,,2010-08-27,,SLU,4,,,3
WA42838985,SE665078-150205,St. Aspen,St. Aspen,,,2010-08-27,,SLU,16,,,1
WA42838985,SE665078-150205,St. Aspen,St. Aspen,,,2010-09-07,,SLU,0.5,5.7,85.407,
WA96216847,SE665524-149173,S. Barken,S. Barken,,,2002-02-21,,SLU,6,,,3.5
WA96216847,SE665524-149173,S. Barken,S. Barken,,,2002-02-21,,SLU,11,,,2.312
WA96216847,SE665524-149173,S. Barken,S. Barken,,,2002-09-04,,SLU,0.5,6.429,82.95,
WA96216847,SE665524-149173,S. Barken,S. Barken,,,2003-02-19,,SLU,5,,,3.273
WA96216847,SE665524-149173,S. Barken,S. Barken,,,2003-02-19,,SLU,12,,,1.667
WA96216847,SE665524-149173,S. Barken,S. Barken,,,2003-08-21,,SLU,5,,,3
WA96216847,SE665524-149173,S. Barken,S. Barken,,,2003-08-21,,SLU,11,,,2.333
WA96216847,SE665524-149173,S. Barken,S. Barken,,,2003-10-02,,SLU,0.5,6.059,74.218,
WA96216847,SE665524-149173,S. Barken,S. Barken,,,2004-08-26,,SLU,5,,,2.933
WA96216847,SE665524-149173,S. Barken,S. Barken,,,2004-08-26,,SLU,11,,,2.2
WA96216847,SE665524-149173,S. Barken,S. Barken,,,2004-09-02,,SLU,0.5,5.875,90.617,
WA96216847,SE665524-149173,S. Barken,S. Barken,,,2005-08-26,,SLU,5,,,3
WA96216847,SE665524-149173,S. Barken,S. Barken,,,2005-08-26,,SLU,11,,,2.273
WA96216847,SE665524-149173,S. Barken,S. Barken,,,2005-09-27,,SLU,0.5,6.182,84.01,
WA96216847,SE665524-149173,S. Barken,S. Barken,,,2006-08-24,,SLU,5,,,3
WA96216847,SE665524-149173,S. Barken,S. Barken,,,2006-08-24,,SLU,11,,,2.882
WA96216847,SE665524-149173,S. Barken,S. Barken,,,2006-09-07,,SLU,0.5,6.167,85.62,
WA96216847,SE665524-149173,S. Barken,S. Barken,,,2007-08-23,,SLU,5,,,3
WA96216847,SE665524-149173,S. Barken,S. Barken,,,2007-08-23,,SLU,13,,,2.529
WA96216847,SE665524-149173,S. Barken,S. Barken,,,2007-09-24,,SLU,0.5,5.957,80.908,
WA96216847,SE665524-149173,S. Barken,S. Barken,,,2008-08-21,,SLU,5,,,3
WA96216847,SE665524-149173,S. Barken,S. Barken,,,2008-08-21,,SLU,11,,,2
WA96216847,SE665524-149173,S. Barken,S. Barken,,,2008-09-03,,SLU,0.5,6.353,78.618,
WA96216847,SE665524-149173,S. Barken,S. Barken,,,2009-08-27,,SLU,5,,,3
WA96216847,SE665524-149173,S. Barken,S. Barken,,,2009-08-27,,SLU,11,,,2.667
WA96216847,SE665524-149173,S. Barken,S. Barken,,,2009-09-17,,SLU,0.5,6.158,79.197,
WA96216847,SE665524-149173,S. Barken,S. Barken,,,2010-08-25,,SLU,5,,,3.5
WA96216847,SE665524-149173,S. Barken,S. Barken,,,2010-08-25,,SLU,11,,,2.556
WA96216847,SE665524-149173,S. Barken,S. Barken,,,2010-09-07,,SLU,0.5,6.3,93.495,
WA55768916,SE667245-146795,Övre Hillen,Övre Hillen,,,2002-02-20,,SLU,6,,,3.207
WA55768916,SE667245-146795,Övre Hillen,Övre Hillen,,,2002-02-20,,SLU,41,,,3.356
WA55768916,SE667245-146795,Övre Hillen,Övre Hillen,,,2002-09-04,,SLU,0.5,5.154,80.768,
WA55768916,SE667245-146795,Övre Hillen,Övre Hillen,,,2003-02-21,,SLU,6,,,3.061
WA55768916,SE667245-146795,Övre Hillen,Övre Hillen,,,2003-02-21,,SLU,41,,,3
WA55768916,SE667245-146795,Övre Hillen,Övre Hillen,,,2003-08-20,,SLU,6,,,3.432
WA55768916,SE667245-146795,Övre Hillen,Övre Hillen,,,2003-08-20,,SLU,42,,,0
WA55768916,SE667245-146795,Övre Hillen,Övre Hillen,,,2003-10-02,,SLU,0.5,5.286,80.325,
WA55768916,SE667245-146795,Övre Hillen,Övre Hillen,,,2004-08-25,,SLU,6,,,3.233
WA55768916,SE667245-146795,Övre Hillen,Övre Hillen,,,2004-08-25,,SLU,42,,,3.733
WA55768916,SE667245-146795,Övre Hillen,Övre Hillen,,,2004-09-02,,SLU,0.5,5.917,77.579,
WA55768916,SE667245-146795,Övre Hillen,Övre Hillen,,,2005-08-25,,SLU,6,,,3.031
WA55768916,SE667245-146795,Övre Hillen,Övre Hillen,,,2005-08-25,,SLU,42,,,3.75
WA55768916,SE667245-146795,Övre Hillen,Övre Hillen,,,2005-09-27,,SLU,0.5,5.7,89.681,
WA55768916,SE667245-146795,Övre Hillen,Övre Hillen,,,2006-08-22,,SLU,6,,,3.516
WA55768916,SE667245-146795,Övre Hillen,Övre Hillen,,,2006-08-22,,SLU,43,,,3
WA55768916,SE667245-146795,Övre Hillen,Övre Hillen,,,2006-09-07,,SLU,0.5,5.133,90.005,
WA55768916,SE667245-146795,Övre Hillen,Övre Hillen,,,2007-08-22,,SLU,6,,,3.714
WA55768916,SE667245-146795,Övre Hillen,Övre Hillen,,,2007-08-22,,SLU,42,,,3.517
WA55768916,SE667245-146795,Övre Hillen,Övre Hillen,,,2007-09-24,,SLU,0.5,5.647,85.113,
WA55768916,SE667245-146795,Övre Hillen,Övre Hillen,,,2008-08-20,,SLU,6,,,3.833
WA55768916,SE667245-146795,Övre Hillen,Övre Hillen,,,2008-08-20,,SLU,43,,,3.364
WA55768916,SE667245-146795,Övre Hillen,Övre Hillen,,,2008-09-03,,SLU,0.5,5.529,89.833,
WA55768916,SE667245-146795,Övre Hillen,Övre Hillen,,,2009-08-24,,SLU,41,,,3.8
WA55768916,SE667245-146795,Övre Hillen,Övre Hillen,,,2009-08-25,,SLU,6,,,3.692
WA55768916,SE667245-146795,Övre Hillen,Övre Hillen,,,2009-09-17,,SLU,0.5,5.824,86.352,
WA55768916,SE667245-146795,Övre Hillen,Övre Hillen,,,2010-08-24,,SLU,5,,,3.625
WA55768916,SE667245-146795,Övre Hillen,Övre Hillen,,,2010-08-24,,SLU,42,,,3.6
WA55768916,SE667245-146795,Övre Hillen,Övre Hillen,,,2010-09-07,,SLU,0.5,5.913,92.394,
WA42530280,SE668095-145360,Bysjön,Bysjön,,,2002-02-19,,SLU,4,,,3.2
WA42530280,SE668095-145360,Bysjön,Bysjön,,,2002-02-19,,SLU,13,,,2.846
WA42530280,SE668095-145360,Bysjön,Bysjön,,,2002-09-04,,SLU,0.5,5.733,72.25,
WA42530280,SE668095-145360,Bysjön,Bysjön,,,2003-02-18,,SLU,4,,,3.333
WA42530280,SE668095-145360,Bysjön,Bysjön,,,2003-02-18,,SLU,12,,,3.111
WA42530280,SE668095-145360,Bysjön,Bysjön,,,2003-08-20,,SLU,4,,,3.059
WA42530280,SE668095-145360,Bysjön,Bysjön,,,2003-08-20,,SLU,12,,,3
WA42530280,SE668095-145360,Bysjön,Bysjön,,,2003-10-02,,SLU,0.5,5.455,48.622,
WA42530280,SE668095-145360,Bysjön,Bysjön,,,2004-08-25,,SLU,5,,,3.143
WA42530280,SE668095-145360,Bysjön,Bysjön,,,2004-08-25,,SLU,13,,,2.938
WA42530280,SE668095-145360,Bysjön,Bysjön,,,2004-09-02,,SLU,0.5,5.609,79.777,
WA42530280,SE668095-145360,Bysjön,Bysjön,,,2005-08-25,,SLU,5,,,3.333
WA42530280,SE668095-145360,Bysjön,Bysjön,,,2005-08-25,,SLU,14,,,2.923
WA42530280,SE668095-145360,Bysjön,Bysjön,,,2005-09-27,,SLU,0.5,5.905,79.893,
WA42530280,SE668095-145360,Bysjön,Bysjön,,,2006-08-23,,SLU,5,,,3
WA42530280,SE668095-145360,Bysjön,Bysjön,,,2006-08-23,,SLU,14,,,2.737
WA42530280,SE668095-145360,Bysjön,Bysjön,,,2006-09-07,,SLU,0.5,5.529,78.001,
WA42530280,SE668095-145360,Bysjön,Bysjön,,,2007-08-22,,SLU,5,,,3.167
WA42530280,SE668095-145360,Bysjön,Bysjön,,,2007-08-22,,SLU,15,,,2.433
WA42530280,SE668095-145360,Bysjön,Bysjön,,,2007-09-24,,SLU,0.5,5.87,72.798,
WA42530280,SE668095-145360,Bysjön,Bysjön,,,2008-08-20,,SLU,5,,,3.5
WA42530280,SE668095-145360,Bysjön,Bysjön,,,2008-08-20,,SLU,14,,,2.842
WA42530280,SE668095-145360,Bysjön,Bysjön,,,2008-09-03,,SLU,0.5,6.125,71.819,
WA42530280,SE668095-145360,Bysjön,Bysjön,,,2009-08-27,,SLU,5,,,4
WA42530280,SE668095-145360,Bysjön,Bysjön,,,2009-08-27,,SLU,16,,,2.5
WA42530280,SE668095-145360,Bysjön,Bysjön,,,2009-09-17,,SLU,0.5,5.769,51.52,
WA42530280,SE668095-145360,Bysjön,Bysjön,,,2010-08-26,,SLU,5,,,3.714
WA42530280,SE668095-145360,Bysjön,Bysjön,,,2010-08-26,,SLU,16,,,2.889
WA42530280,SE668095-145360,Bysjön,Bysjön,,,2010-09-07,,SLU,0.5,5.526,76.322,
,,Ältaren,Ältaren,,,2006-05-11,,SLU,0.4,6,65.024,
,,Ältaren,Ältaren,,,2017-04-25,,SLU,0.3,5.692,44.863,
WA54481820,SE652412-143738,Långsjön,Långsjön,,,2002-10-08,,SLU,0.5,5.929,76.528,
WA54481820,SE652412-143738,Långsjön,Långsjön,,,2002-10-08,,SLU,4,,,2.889
WA54481820,SE652412-143738,Långsjön,Långsjön,,,2002-10-08,,SLU,15,,,3
WA54481820,SE652412-143738,Långsjön,Långsjön,,,2003-10-09,,SLU,0.5,5.958,78.617,
WA54481820,SE652412-143738,Långsjön,Långsjön,,,2003-10-09,,SLU,4,,,2.571
WA54481820,SE652412-143738,Långsjön,Långsjön,,,2003-10-09,,SLU,15,,,0
WA54481820,SE652412-143738,Långsjön,Långsjön,,,2004-10-08,,SLU,0.5,6.08,79.405,
WA54481820,SE652412-143738,Långsjön,Långsjön,,,2004-10-08,,SLU,4.5,,,3
WA54481820,SE652412-143738,Långsjön,Långsjön,,,2004-10-08,,SLU,15,,,0
WA54481820,SE652412-143738,Långsjön,Långsjön,,,2005-10-10,,SLU,5,,,2.846
WA54481820,SE652412-143738,Långsjön,Långsjön,,,2005-10-10,,SLU,15,,,0
WA54481820,SE652412-143738,Långsjön,Långsjön,,,2006-10-07,,SLU,,6.071,66.283,
WA54481820,SE652412-143738,Långsjön,Långsjön,,,2006-10-13,,SLU,4.5,,,3
WA54481820,SE652412-143738,Långsjön,Långsjön,,,2006-10-13,,SLU,15,,,2
WA54481820,SE652412-143738,Långsjön,Långsjön,,,2007-10-02,,SLU,,6.222,73.663,
WA54481820,SE652412-143738,Långsjön,Långsjön,,,2007-10-09,,SLU,5,,,2.846
WA54481820,SE652412-143738,Långsjön,Långsjön,,,2007-10-09,,SLU,14.5,,,0
WA54481820,SE652412-143738,Långsjön,Långsjön,,,2008-09-29,,SLU,,6.2,73.716,
WA54481820,SE652412-143738,Långsjön,Långsjön,,,2008-10-06,,SLU,4,,,2.905
WA54481820,SE652412-143738,Långsjön,Långsjön,,,2008-10-06,,SLU,15,,,0
WA54481820,SE652412-143738,Långsjön,Långsjön,,,2009-10-02,,SLU,,6.033,69.034,
WA54481820,SE652412-143738,Långsjön,Långsjön,,,2009-10-06,,SLU,4,,,3
WA54481820,SE652412-143738,Långsjön,Långsjön,,,2009-10-06,,SLU,14,,,2
WA54481820,SE652412-143738,Långsjön,Långsjön,,,2010-09-29,,SLU,,6.148,70.201,
WA54481820,SE652412-143738,Långsjön,Långsjön,,,2010-10-06,,SLU,4.5,,,3
WA54481820,SE652412-143738,Långsjön,Långsjön,,,2011-10-04,,SLU,,6.107,70.95,
WA54481820,SE652412-143738,Långsjön,Långsjön,,,2011-10-19,,SLU,4,,,2.5
WA54481820,SE652412-143738,Långsjön,Långsjön,,,2012-09-29,,SLU,,5.931,67.233,
WA54481820,SE652412-143738,Långsjön,Långsjön,,,2012-10-15,,SLU,4,,,3
WA54481820,SE652412-143738,Långsjön,Långsjön,,,2013-09-19,,SLU,,5.821,69.468,
WA54481820,SE652412-143738,Långsjön,Långsjön,,,2013-10-07,,SLU,,,,2.25
WA54481820,SE652412-143738,Långsjön,Långsjön,,,2014-09-28,,SLU,1.3,6.179,58.715,
WA54481820,SE652412-143738,Långsjön,Långsjön,,,2015-09-15,,SLU,1.3,6.107,66.543,
WA54481820,SE652412-143738,Långsjön,Långsjön,,,2015-10-14,,SLU,4.5,,,2.938
WA54481820,SE652412-143738,Långsjön,Långsjön,,,2016-09-20,,SLU,1.3,6.5,66.577,
WA54481820,SE652412-143738,Långsjön,Långsjön,,,2016-10-24,,SLU,4.5,,,3
WA54481820,SE652412-143738,Långsjön,Långsjön,,,2017-09-21,,SLU,1.3,6,80.111,
WA54481820,SE652412-143738,Långsjön,Långsjön,,,2017-10-16,,SLU,5,,,3
WA54481820,SE652412-143738,Långsjön,Långsjön,,,2018-10-15,,SLU,4.5,,,2
WA38535539,SE656664-164238,Trehörningen,Trehörningen,,,2007-10-17,,SLU,4,,,1.995
WA38535539,SE656664-164238,Trehörningen,Trehörningen,,,2008-09-29,,SLU,,6,37.781,
WA38535539,SE656664-164238,Trehörningen,Trehörningen,,,2008-10-21,,SLU,4,,,2
WA38535539,SE656664-164238,Trehörningen,Trehörningen,,,2009-10-01,,SLU,,5.81,51.869,
WA38535539,SE656664-164238,Trehörningen,Trehörningen,,,2009-10-27,,SLU,4,,,2
WA38535539,SE656664-164238,Trehörningen,Trehörningen,,,2010-09-27,,SLU,,5.611,49.784,
WA38535539,SE656664-164238,Trehörningen,Trehörningen,,,2010-12-31,,SLU,4,,,2
WA38535539,SE656664-164238,Trehörningen,Trehörningen,,,2011-09-26,,SLU,,5.538,45.613,
WA38535539,SE656664-164238,Trehörningen,Trehörningen,,,2011-10-25,,SLU,5,,,0
WA38535539,SE656664-164238,Trehörningen,Trehörningen,,,2012-09-29,,SLU,,5.611,42.227,
WA38535539,SE656664-164238,Trehörningen,Trehörningen,,,2012-11-07,,SLU,3,,,2.04
,SE649314-149514,Geten,Geten,,,2007-10-25,,SLU,4.5,,,2
,SE649314-149514,Geten,Geten,,,2007-10-25,,SLU,7,,,0
,SE649314-149514,Geten,Geten,,,2008-09-29,,SLU,,5.875,76.66,
,SE649314-149514,Geten,Geten,,,2008-10-13,,SLU,4,,,1
,SE649314-149514,Geten,Geten,,,2008-10-15,,SLU,7,,,1.5
,SE649314-149514,Geten,Geten,,,2009-10-02,,SLU,,5.438,75.614,
,SE649314-149514,Geten,Geten,,,2009-10-21,,SLU,4.5,,,0
,SE649314-149514,Geten,Geten,,,2009-10-21,,SLU,6.5,,,1
,SE649314-149514,Geten,Geten,,,2010-09-30,,SLU,,5.862,79.689,
,SE649314-149514,Geten,Geten,,,2010-10-14,,SLU,4.5,,,0
,SE649314-149514,Geten,Geten,,,2011-10-05,,SLU,,5.871,77.931,
,SE649314-149514,Geten,Geten,,,2011-10-10,,SLU,4,,,3
,SE649314-149514,Geten,Geten,,,2012-09-29,,SLU,,5.645,74.979,
,SE649314-149514,Geten,Geten,,,2012-10-16,,SLU,5,,,0
,SE649314-149514,Geten,Geten,,,2013-09-19,,SLU,,5.588,75.358,
,SE649314-149514,Geten,Geten,,,2013-10-16,,SLU,,,,1
,SE649314-149514,Geten,Geten,,,2014-09-28,,SLU,1.3,5.586,71.767,
,SE649314-149514,Geten,Geten,,,2015-09-15,,SLU,1.3,5.8,79.282,
,SE649314-149514,Geten,Geten,,,2015-10-19,,SLU,4.6,,,1
,SE649314-149514,Geten,Geten,,,2016-09-20,,SLU,1.2,5.818,81.182,
,SE649314-149514,Geten,Geten,,,2016-10-19,,SLU,3.7,,,1
,SE649314-149514,Geten,Geten,,,2017-09-21,,SLU,1.1,5.656,81.364,
,SE649314-149514,Geten,Geten,,,2017-10-19,,SLU,4.1,,,1
,SE649314-149514,Geten,Geten,,,2018-10-18,,SLU,4,,,0
,SE674570-141911,Rädsjön,Rädsjön,,,2007-10-17,,SLU,25,,,3.807
,SE674570-141911,Rädsjön,Rädsjön,,,2007-12-15,,SLU,5,,,3.294
,SE674570-141911,Rädsjön,Rädsjön,,,2008-09-22,,SLU,,6.385,56.019,
,SE674570-141911,Rädsjön,Rädsjön,,,2008-10-23,,SLU,6,,,3
,SE674570-141911,Rädsjön,Rädsjön,,,2008-10-23,,SLU,25,,,3.04
,SE674570-141911,Rädsjön,Rädsjön,,,2009-09-29,,SLU,,6.15,57.49,
,SE674570-141911,Rädsjön,Rädsjön,,,2009-10-29,,SLU,5,,,2.96
,SE674570-141911,Rädsjön,Rädsjön,,,2009-10-29,,SLU,25,,,3
,SE674570-141911,Rädsjön,Rädsjön,,,2010-09-22,,SLU,,6.333,57.298,
,SE674570-141911,Rädsjön,Rädsjön,,,2010-10-25,,SLU,4.5,,,3
,SE674570-141911,Rädsjön,Rädsjön,,,2011-09-23,,SLU,,5.9,55.961,
,SE674570-141911,Rädsjön,Rädsjön,,,2011-10-24,,SLU,4,,,2.985
,SE674570-141911,Rädsjön,Rädsjön,,,2012-09-25,,SLU,,6.174,57.174,
,SE674570-141911,Rädsjön,Rädsjön,,,2012-10-24,,SLU,4,,,3.183
,SE674570-141911,Rädsjön,Rädsjön,,,2013-09-26,,SLU,,6.304,58.594,
,SE674570-141911,Rädsjön,Rädsjön,,,2013-10-20,,SLU,,,,3
,SE674570-141911,Rädsjön,Rädsjön,,,2014-09-25,,SLU,0.9,6.12,83.452,
,SE674570-141911,Rädsjön,Rädsjön,,,2015-09-24,,SLU,0.9,6.105,62.93,
,SE674570-141911,Rädsjön,Rädsjön,,,2015-10-07,,SLU,3.95,,,3
,SE674570-141911,Rädsjön,Rädsjön,,,2016-09-17,,SLU,0.9,6.318,69.391,
,SE674570-141911,Rädsjön,Rädsjön,,,2016-10-17,,SLU,4.1,,,3
,SE674570-141911,Rädsjön,Rädsjön,,,2017-09-22,,SLU,0.9,6.364,56.906,
,SE674570-141911,Rädsjön,Rädsjön,,,2017-10-15,,SLU,3.6,,,3.103
,SE674570-141911,Rädsjön,Rädsjön,,,2018-10-29,,SLU,3.2,,,3
,SE666268-142230,Skifsen,Skifsen,,,2007-10-11,,SLU,10,,,2.463
,SE666268-142230,Skifsen,Skifsen,,,2007-12-15,,SLU,5,,,3
,SE666268-142230,Skifsen,Skifsen,,,2008-09-26,,SLU,,6.632,35.646,
,SE666268-142230,Skifsen,Skifsen,,,2008-10-22,,SLU,6,,,3.179
,SE666268-142230,Skifsen,Skifsen,,,2008-10-22,,SLU,10,,,2.727
,SE666268-142230,Skifsen,Skifsen,,,2009-09-29,,SLU,,6.579,63.947,
,SE666268-142230,Skifsen,Skifsen,,,2009-10-29,,SLU,5.5,,,3.077
,SE666268-142230,Skifsen,Skifsen,,,2009-10-29,,SLU,11,,,3
,SE666268-142230,Skifsen,Skifsen,,,2010-09-24,,SLU,,6.44,57.63,
,SE666268-142230,Skifsen,Skifsen,,,2010-12-30,,SLU,4.5,,,3.176
,SE666268-142230,Skifsen,Skifsen,,,2011-09-23,,SLU,,6.174,45.506,
,SE666268-142230,Skifsen,Skifsen,,,2011-10-25,,SLU,4,,,3.153
,SE666268-142230,Skifsen,Skifsen,,,2012-09-27,,SLU,,6.25,40.651,
,SE666268-142230,Skifsen,Skifsen,,,2012-10-25,,SLU,4,,,3.009
,SE666268-142230,Skifsen,Skifsen,,,2013-09-28,,SLU,,6.28,62.949,
,SE666268-142230,Skifsen,Skifsen,,,2013-12-11,,SLU,,,,3.083
,SE666268-142230,Skifsen,Skifsen,,,2014-09-27,,SLU,0.8,6.818,46.567,
,SE666268-142230,Skifsen,Skifsen,,,2015-09-26,,SLU,0.8,6.75,43.727,
,SE666268-142230,Skifsen,Skifsen,,,2015-10-26,,SLU,3.5,,,3.017
,SE666268-142230,Skifsen,Skifsen,,,2016-09-20,,SLU,0.8,6.481,58.009,
,SE666268-142230,Skifsen,Skifsen,,,2016-10-17,,SLU,3.2,,,2.977
,SE666268-142230,Skifsen,Skifsen,,,2017-09-24,,SLU,0.8,6.826,50.706,
,SE666268-142230,Skifsen,Skifsen,,,2017-10-15,,SLU,3.6,,,3.005
,SE666268-142230,Skifsen,Skifsen,,,2018-10-25,,SLU,4,,,3.028
,SE624015-143187,Stora Ålagylet,Stora Ålagylet,,,2006-09-25,,SLU,,5.852,76.704,
,SE624015-143187,Stora Ålagylet,Stora Ålagylet,,,2006-11-09,,SLU,4,,,3
,SE624015-143187,Stora Ålagylet,Stora Ålagylet,,,2006-11-09,,SLU,6,,,3
,SE624015-143187,Stora Ålagylet,Stora Ålagylet,,,2007-09-20,,SLU,,5.593,88.127,
,SE624015-143187,Stora Ålagylet,Stora Ålagylet,,,2007-10-16,,SLU,4.5,,,0
,SE624015-143187,Stora Ålagylet,Stora Ålagylet,,,2007-10-16,,SLU,6.5,,,0
,SE624015-143187,Stora Ålagylet,Stora Ålagylet,,,2008-09-19,,SLU,,5.812,77.964,
,SE624015-143187,Stora Ålagylet,Stora Ålagylet,,,2008-10-22,,SLU,5,,,2
,SE624015-143187,Stora Ålagylet,Stora Ålagylet,,,2008-10-22,,SLU,6.5,,,0
,SE624015-143187,Stora Ålagylet,Stora Ålagylet,,,2009-09-21,,SLU,,5.929,81.373,
,SE624015-143187,Stora Ålagylet,Stora Ålagylet,,,2009-10-19,,SLU,4.5,,,1
,SE624015-143187,Stora Ålagylet,Stora Ålagylet,,,2009-10-19,,SLU,6.5,,,2
